sub,congruent,acc,fl_rt,similarity,jitter,cong_effect
280281,0.0,0.0,0.4352276999998139,1.0,0.5505551999995077,0.16667332351025865
280281,0.0,1.0,0.46656979999897885,1.0,0.36721379999994497,0.16667332351025865
280281,1.0,1.0,0.5043628999992507,1.0,0.4839336999975785,0.16667332351025865
280281,1.0,1.0,0.4825486000008823,2.0,0.6672414999998182,0.16667332351025865
280281,0.0,0.0,0.49157369999738876,1.0,0.08347789999925226,0.16667332351025865
280281,1.0,1.0,0.4409107999999833,3.0,0.5174804000016593,0.16667332351025865
280281,0.0,1.0,0.5134594999981346,2.0,0.23377639999989697,0.16667332351025865
280281,0.0,0.0,0.468574799997441,2.0,0.13340510000125505,0.16667332351025865
280281,1.0,1.0,0.41821669999990263,2.0,0.53416819999984,0.16667332351025865
280281,0.0,1.0,0.5089196000008087,2.0,0.3500931999988097,0.16667332351025865
280281,1.0,1.0,0.39251669999794103,2.0,0.400636399997893,0.16667332351025865
280281,0.0,1.0,0.6161644000021624,3.0,0.233540000001085,0.16667332351025865
280281,0.0,1.0,0.6110244000010425,1.0,0.36747619999732706,0.16667332351025865
280281,0.0,1.0,0.4957674999968731,1.0,0.7010402999985672,0.16667332351025865
280281,1.0,1.0,0.3962360000004992,3.0,0.6506015000013576,0.16667332351025865
280281,0.0,1.0,0.5923002999988967,2.0,0.7008290000012494,0.16667332351025865
280281,0.0,0.0,0.42229389999920386,1.0,0.5334819000017887,0.16667332351025865
280281,0.0,1.0,0.6391023999967729,1.0,0.09997190000285627,0.16667332351025865
280281,0.0,1.0,0.48248489999969024,1.0,0.43403179999950225,0.16667332351025865
280281,1.0,1.0,0.47530919999917387,2.0,0.7175865000026533,0.16667332351025865
280281,1.0,1.0,0.48043679999682354,1.0,0.300534099998913,0.16667332351025865
280281,1.0,1.0,0.49406249999810825,3.0,0.6337926999981391,0.16667332351025865
280281,0.0,1.0,0.5825385999996797,3.0,0.1339955999974336,0.16667332351025865
280281,1.0,1.0,0.4299334999996063,1.0,0.68392360000189,0.16667332351025865
280281,1.0,1.0,0.3813912000005075,1.0,0.25034040000173263,0.16667332351025865
280281,1.0,1.0,0.4675920000008773,2.0,0.11635780000142404,0.16667332351025865
280281,1.0,1.0,0.49442849999832106,1.0,0.5175018999980239,0.16667332351025865
280281,0.0,0.0,0.4213382999987516,2.0,0.25027849999969476,0.16667332351025865
280281,1.0,1.0,0.3786301000000094,2.0,0.6673888000004808,0.16667332351025865
280281,0.0,1.0,0.49340769999980694,3.0,0.31674189999876035,0.16667332351025865
